intent_리필쿠폰_사용_멀티턴	리필 쿠폰 이거로 충전하려면 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용하는 방법 좀 알려주세요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰으로 충전 어디서 하나요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용이 어디서 하는 건가요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용 관련해서 여쭤봅니다				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 받은 거 어떻게 사용하나요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 가지고 충전 어떻게 하는 거예요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 받아서 쓰려는데 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 써먹는 방법 좀				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용하려면 뭐 어떻게 해야 돼요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용 방법 문의합니다				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰으로 충전 좀 하려는데요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용법 좀 알려주실래요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 써먹으려면?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 가지고 충전 이용하려면 어떻게 해?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 어떻게 쓰는 건가요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 사용에 대한 질문이요				
intent_리필쿠폰_사용_멀티턴	리필쿠폰을 쓰려고 하는데 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 있는 거 쓰고 싶은데요				
intent_리필쿠폰_사용_멀티턴	제가 리필쿠폰 쓰고 싶은데요				
intent_리필쿠폰_사용_멀티턴	제가 리필쿠폰 좀 쓰려고요				
intent_리필쿠폰_사용_멀티턴	리필쿠폰으로 충전하려는데요				
intent_리필쿠폰_사용_멀티턴	제 리필쿠폰으로 충전 좀 하려는데요				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 가지고 충전하는 거 어디서 해요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 혹시 어떻게 쓰는 거예요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 있다고 하는데 어떻게 쓰나요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 어떻게 사용하나요				
intent_리필쿠폰_사용_멀티턴	리필쿠폰으로 충전 어디서 하나요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 이용하는 법				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 이거 어떻게 쓰는 건가요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰으로 충전 이용하려는데요				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 쓰는 방법 뭐가 있나요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰으로 충전 좀 할까 생각 중인데				
intent_리필쿠폰_사용_멀티턴	리필쿠폰으로 충전 좀 해보려는데요				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 사용해서 충전 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 충전 어떻게 하는 건가요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 있는 걸로 충전하려는데요				
intent_리필쿠폰_사용_멀티턴	쿠폰 가지고 충전 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 있다는데 어떻게 써요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 이용 절차 안내 부탁합니다				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 리필 사용하려는데요				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하려면 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용 관련해 문의드려요				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전 어떻게 하는 건가요?				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하는 거 어디서 해요?				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 리필 어떻게 해요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 써서 리필 좀 하려는데요				
intent_리필쿠폰_사용_멀티턴	쿠폰 가지고 리필하려고요				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용 어떻게 하는지 문의합니다				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 가지고 충전 어떻게 해요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 있는 거 좀 써 버리려고요				
intent_리필쿠폰_사용_멀티턴	쿠폰 이거 뭐에 쓸 수 있나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 뭐하는데에 쓰는 거예요?				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 리필하려면 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 있는 걸로 충전 좀 하려고요				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하는 법 설명 좀 부탁해				
intent_리필쿠폰_사용_멀티턴	쿠폰 이용 방법 설명 좀요				
intent_리필쿠폰_사용_멀티턴	쿠폰 어디다가 쓸 수 있나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 충전이 뭐하는 건가요?				
intent_리필쿠폰_사용_멀티턴	쿠폰은 어떻게 사용하나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용법 좀 설명 부탁해				
intent_리필쿠폰_사용_멀티턴	쿠폰 있는 거 다 써버리고 싶어요				
intent_리필쿠폰_사용_멀티턴	쿠폰 좀 써버리고 싶은데				
intent_리필쿠폰_사용_멀티턴	쿠폰 좀 써먹고 싶어서요				
intent_리필쿠폰_사용_멀티턴	쿠폰 쓰는 방법 좀 설명해줘				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전 어디서 하는 거야?				
intent_리필쿠폰_사용_멀티턴	쿠폰 가진 걸로 충전에 쓰려고 하는데요				
intent_리필쿠폰_사용_멀티턴	쿠폰 있는 거 가지고 충전 좀 하려고요				
intent_리필쿠폰_사용_멀티턴	제 쿠폰으로 충전 좀 해보려고요				
intent_리필쿠폰_사용_멀티턴	지금 있는 리필 쿠폰 다 써버리려는데요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 지금 좀 써보려고요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 지금 바로 써 볼 수 있을까요?				
intent_리필쿠폰_사용_멀티턴	제 리필 쿠폰 지금 쓸 수 있는 거예요?				
intent_리필쿠폰_사용_멀티턴	지금 가지고 있는 리필 쿠폰 쓰려면 어떻게 해요?				
intent_리필쿠폰_사용_멀티턴	지금 있는 리필 쿠폰 어떻게 쓰나요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 지금 쓸 수 있나요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 가지고 충전 지금 하려고요				
intent_리필쿠폰_사용_멀티턴	쿠폰 받았는데 충전 지금 할 수 있죠?				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전 지금 가능한가요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 가지고 충전 지금 할 수 있을까?				
intent_리필쿠폰_사용_멀티턴	지금 쿠폰으로 충전 좀 하려는데요				
intent_리필쿠폰_사용_멀티턴	지금 쿠폰 가진 거 다 쓸래요				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 좀 써 볼 수 있나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 사용 가능한가요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용 방법 문의				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용 문의하고 싶어요				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하는 방법 문의해도 될까요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용 좀 문의할게요				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용 문의할게				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 사용법 문의드립니다				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용을 요청합니다				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용 요청				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 사용 요청하기				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 사용을 요청하고 싶어요				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 사용 요청해도 돼요?				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 사용 좀 하자				
intent_리필쿠폰_사용_멀티턴	리필쿠폰으로 충전하는 법 문의드리려고요				
intent_리필쿠폰_사용_멀티턴	어디에서 리필쿠폰 사용할 수 있어요?				
intent_리필쿠폰_사용_멀티턴	어디서 리필쿠폰 사용할 수 있지?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용하려면 어디로 가야해?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용은 어디서 하지?				
intent_리필쿠폰_사용_멀티턴	어떻게 리필 쿠폰 사용해?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용 어떻게 해?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰으로 어떻게 충전하지?				
intent_리필쿠폰_사용_멀티턴	가지고 있는 리필 쿠폰으로 충전하기				
intent_리필쿠폰_사용_멀티턴	가지고 있는 리필 쿠폰 사용하기				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 지금 사용할래요				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 사용하겠습니다				
intent_리필쿠폰_사용_멀티턴	쿠폰 좀 쓸래요				
intent_리필쿠폰_사용_멀티턴	쿠폰 쓰기				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용하기				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 사용하고 싶어요				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용해주세요				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 쓸게요				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 좀 쓸라고요				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 쓸래요				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하겠습니다				
intent_리필쿠폰_사용_멀티턴	쿠폰 사용해서 충전 지금 할게요				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전 좀 부탁합니다				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하려고				
intent_리필쿠폰_사용_멀티턴	리필쿠폰 써서 충전해주세요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 써서 지금 충전할래요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 가지고 충전하겠습니다				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 있는 거 사용하겠습니다				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 있는 거 써주세요				
intent_리필쿠폰_사용_멀티턴	제 리필 쿠폰 다 쓸래요				
intent_리필쿠폰_사용_멀티턴	제 리필 쿠폰 다 써 주세요				
intent_리필쿠폰_사용_멀티턴	내 리필 쿠폰 좀 쓰려는데				
intent_리필쿠폰_사용_멀티턴	내 쿠폰 지금 쓸려고 하거든				
intent_리필쿠폰_사용_멀티턴	저 쿠폰 지금 쓰려고 해요				
intent_리필쿠폰_사용_멀티턴	쿠폰 지금 사용해주세요				
intent_리필쿠폰_사용_멀티턴	있는 쿠폰 지금 사용해줘				
intent_리필쿠폰_사용_멀티턴	가진 리필쿠폰으로 지금 충전할래				
intent_리필쿠폰_사용_멀티턴	리필쿠폰으로 충전 좀 할래요				
intent_리필쿠폰_사용_멀티턴	지금 쿠폰 쓸래				
intent_리필쿠폰_사용_멀티턴	지금 리필 쿠폰 사용할래				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용하는 방법				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용법				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용법 좀				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용하는 법 알려줘				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용하는 방법 알려주세요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용하는 법 좀 알려주라				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용할게요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 좀 사용할래요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 좀 사용할려고요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용해서 충전해 주세요				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 이용해서 충전 좀 해줘				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 사용해서 충전 좀 해주세요				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하는 방법				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하는 법 좀				
intent_리필쿠폰_사용_멀티턴	쿠폰으로 충전하는 방법이?				
intent_리필쿠폰_사용_멀티턴	선물 받은 리필 쿠폰은 어디에서 입력할 수 있나요?	선물 받은 리필 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	2년이상 고객 리필 쿠폰 사용 방법	2년이상 고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	2년이상 고객 리필 쿠폰 어떻게 사용하는 건가요?	2년이상 고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	선물 리필 쿠폰으로 충전 어떻게 하나요?	선물 리필 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 리필쿠폰 이거 뭐 어떻게 쓰는 건지	선물 리필쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 리필쿠폰으로 충전하는데 어떻게 쓰는지?	선물 리필쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 받은 리필 쿠폰으로 충전 좀 할래요	선물 받은 리필 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 받은 리필쿠폰 좀 쓰고 싶어요	선물 받은 리필쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 받은 리필쿠폰으로 충전하려는데 어디서 하죠?	선물 받은 리필쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 받은 쿠폰 가지고 리필하는 방법	선물 받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 받은 쿠폰 어디다 쓰는 건가요?	선물 받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 쿠폰 좀 쓰려고 하는데	선물 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물 쿠폰으로 충전 좀 해 버리려고 하는데	선물 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물로 받은 쿠폰으로 리필에 사용하려는데요	선물로 받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물로 받은 쿠폰 가지고 충전 가능한가요?	선물로 받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 리필 쿠폰 사용법	선물받은 리필 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 리필 쿠폰 쓰는 법 알려주라	선물받은 리필 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 리필 쿠폰은 어디다 쓰나요?	선물받은 리필 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 리필 쿠폰은 뭐에 쓸 수 있나요?	선물받은 리필 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 리필쿠폰 써버리는 법	선물받은 리필쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰으로 충전 어떻게 하나요	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰 지금 사용하려는데요	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰으로 리필 어떻게 하는 건지요?	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰 리필에 사용 가능한지?	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰으로 충전하는 것 좀 도와줘	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰이 있다는데 어떻게 쓰는 건가요?	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰이 있다는게 어디에 쓸 수 있나요?	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰 사용 어떻게 해요?	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰은 어떻게 사용하면 되나요?	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	선물받은 쿠폰으로 충전 좀 하려는데	선물받은 쿠폰	Coupon_Gift		
intent_리필쿠폰_사용_멀티턴	장기 가입 고객 쿠폰 충전에 어떻게 써요?	장기 가입 고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 가입 고객 쿠폰 충전할 때 사용법	장기 가입 고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 가입 리필 쿠폰 이거 뭐 어떻게 써요?	장기 가입 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 가입 리필 쿠폰 받은 거 어디다 써요?	장기 가입 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 가입 쿠폰 왔다는데 사용 어떻게 해요?	장기 가입 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 고객 쿠폰 사용하는 방법이 어떻게 되나요	장기 고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 쿠폰 받았는데 어디서 사용해요?	장기 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 쿠폰 받은 거 어디서 써 먹어요?	장기 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 쿠폰 좀 써버리려고 하는데요	장기 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 회원 쿠폰 지급 받았는데 어디에 쓰는 건가요?	장기 회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 회원 쿠폰으로 지금 충전 하려는데요	장기 회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 회원 쿠폰으로 충전하는 방법 알려주세요	장기 회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기회원 쿠폰 사용 방법 설명 좀	장기회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기회원 쿠폰 이거 뭐 할 수 있나요?	장기회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기가입 리필쿠폰 사용 어떻게 해요?	장기가입 리필쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기가입 쿠폰으로 리필하는 방법 알려줘	장기가입 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기가입고객 리필쿠폰 가지고 충전 어떻게 하나요?	장기가입고객 리필쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 가입고객 쿠폰 이거 뭐에 쓸 수 있어요?	장기 가입고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 리필 쿠폰 어떻게 쓰나요?	장기고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 리필 쿠폰으로 어떻게 충전 하는지	장기고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	skt 장기고객 리필 쿠폰 어떻게 써요?	장기고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 리필 쿠폰 이거 어떻게 써요?	장기고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 리필 쿠폰이 있다는데 뭐에 쓰는 거죠?	장기고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 리필 쿠폰 뭐하는데 쓰는 건가요?	장기고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 리필 쿠폰 어떻게 써요?	장기고객 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 리필쿠폰 지급받은 거 어떻게 써요?	장기고객 리필쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 고객으로 지급받은 리필 쿠폰 사용 어디서 해요?	장기 고객으로 지급받은 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 지급 받은 리필 쿠폰 사용 좀 하려고	장기고객 지급 받은 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기가입으로 지급된 리필쿠폰 사용하려고요	장기가입으로 지급된 리필쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기가입으로 지급된 쿠폰으로 리필하고 싶어	장기가입으로 지급된 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객으로 받은 리필 쿠폰 어떻게 써요?	장기고객으로 받은 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객으로 지급 받은 쿠폰으로 리필하려는데요	장기고객으로 지급 받은 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 쿠폰 와 있다는데 어떻게 써버리나요?	장기고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 쿠폰으로 리필 어떻게 하나요?	장기고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 쿠폰 와 있다는데 뭐에 쓰는 거예요?	장기고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 쿠폰 가지고 충전 어떻게 하는지	장기고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기고객 쿠폰으로 충전하는 방법	장기고객 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기회원 리필 쿠폰 어떻게 쓰는 거예요?	장기회원 리필 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기회원 쿠폰 어디다 쓰는 거죠?	장기회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기회원 쿠폰으로 충전하려고요	장기회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기회원 쿠폰으로 충전 진행하려고 합니다	장기회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 회원 쿠폰 다 써버리고 싶어요	장기 회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 회원 쿠폰 좀 사용하려는데요	장기 회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	장기 회원 쿠폰 어디에 써 먹는 건가요?	장기 회원 쿠폰	Coupon_LongTerm		
intent_리필쿠폰_사용_멀티턴	쿠폰 선물받은 걸로도 리필 되나요?				
intent_리필쿠폰_사용_멀티턴	쿠폰 선물받은 거 가지고 충전에 쓸 수 있는지?				
intent_리필쿠폰_사용_멀티턴	쿠폰 선물 받은 걸로 리필 어떻게 하나요?				
intent_리필쿠폰_사용_멀티턴	장기고객이라서 쿠폰 왔다는데 어떻게 써?				
intent_리필쿠폰_사용_멀티턴	장기고객이라서 쿠폰 와 있다는데 어디서 쓰는 건가요?				
intent_리필쿠폰_사용_멀티턴	2년이상 쓴 고객이라고 쿠폰 줬는데 어떻게 쓰는 건가요				
intent_리필쿠폰_사용_멀티턴	쿠폰 선물 온 거 어떻게 사용해요?				
intent_리필쿠폰_사용_멀티턴	Skt장기고객 리필 쿠폰 쓰는 법				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 선물받았는데 어떻게 써?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 선물 받았는데요 충전에 어떻게 이용하나요?				
intent_리필쿠폰_사용_멀티턴	리필 쿠폰 선물 받았다는데 사용 절차 질문이요				
